id,account,asset,current_quantity,desired_quantity,global_desired_quantity,pending_quantity,allocated_quantity,price,min_nominal_funding,max_nominal_funding,max_nominal_exposure,max_nominal_difference,expected_quantity,native_difference,nominal_difference,nominal_pending,nominal_quantity,epoch,timestamp
55329325,COINMERCE,ADA,0.0,36385066.27073669,36385066.27073669,0.0,0.0,0.7166044503261462,,,,,0.0,0.0,0.0,0.0,0.0,23838,2025-03-11 12:55:00
55329953,CUSTODY,ADA,5061554.781106003,0.0,0.0,0.0,0.0,0.7166044503261462,,,,,5061554.781106003,0.0,0.0,0.0,3627132.681710144,23838,2025-03-11 12:55:00
55330361,EXCHANGES,ADA,584.7964547650186,0.0,0.0,0.0,0.0,0.7166044503261462,,,,,584.7964547650186,0.0,0.0,0.0,419.0677420195651,23838,2025-03-11 12:55:00
55330843,HOT_VAULT,ADA,213716.46139100002,0.0,0.0,0.0,0.0,0.7166044503261462,,,,,213716.46139100002,0.0,0.0,0.0,153150.16734074662,23838,2025-03-11 12:55:00
55329144,BLOX,ADA,0.0,7992578.670428063,7992578.670428063,0.0,0.0,0.7166044503261462,,,,,0.0,0.0,0.0,0.0,0.0,23838,2025-03-11 12:55:00
55331278,SI,ADA,2978396.1273,-1551189.5689728865,0.0,877.25390625,4525029.0,0.7166044503261462,,,,,2973839.4310271135,3679.442366636358,2636.7047746501817,628.6440532847458,2134331.919657339,23838,2025-03-11 12:55:00
55331714,STAKING,ADA,0.0,0.0,0.0,0.0,0.0,0.7166044503261462,,,,,0.0,0.0,0.0,0.0,0.0,23838,2025-03-11 12:55:00
55331760,YIELD_FARM,ADA,13000125.0,0.0,0.0,0.0,13000125.0,0.7166044503261462,,,,,13000125.0,0.0,0.0,0.0,9315947.429796191,23838,2025-03-11 12:55:00
55331066,LENDING,ADA,23258042.9548486,0.0,0.0,0.0,0.0,0.7166044503261462,,,,,23258042.9548486,0.0,0.0,0.0,16666817.087321177,23838,2025-03-11 12:55:00
55330362,EXCHANGES,ADA.S,812.49649156,0.0,0.0,0.0,0.0,,,,,,812.49649156,0.0,,,,23838,2025-03-11 12:55:00
55329326,COINMERCE,ADD,0.0,115202.21659787,115202.21659787,0.0,0.0,,,,,,0.0,0.0,,,,23838,2025-03-11 12:55:00
55330363,EXCHANGES,ADD,115794.64989287,0.0,0.0,0.0,0.0,,,,,,115794.64989287,0.0,,,,23838,2025-03-11 12:55:00
55329327,COINMERCE,ADX,0.0,141376.58818075,141376.58818075,0.0,0.0,0.10138603179741558,,,,,0.0,0.0,0.0,0.0,0.0,23838,2025-03-11 12:55:00
55329954,CUSTODY,ADX,9119.617756588035,0.0,0.0,0.0,0.0,0.10138603179741558,,,,,9119.617756588035,0.0,0.0,0.0,924.6018558497103,23838,2025-03-11 12:55:00
55330844,HOT_VAULT,ADX,89942.98657197197,0.0,0.0,0.0,0.0,0.10138603179741558,,,,,89942.98657197197,0.0,0.0,0.0,9118.962496540473,23838,2025-03-11 12:55:00
55330364,EXCHANGES,ADX,0.0059,0.0,0.0,0.0,0.0,0.10138603179741558,,,,,0.0059,0.0,0.0,0.0,0.0005981775876047519,23838,2025-03-11 12:55:00
55331279,SI,ADX,45040.68952,7804.929824815039,0.0,91.84230041503906,34181.68952,0.10138603179741558,,,,,41986.61934481504,2962.227874769924,300.3285295026143,9.311526390226945,4566.496779852243,23838,2025-03-11 12:55:00
55329328,COINMERCE,AE,0.0,0.0,0.0,0.0,0.0,0.01898126108211944,,,,,0.0,0.0,0.0,0.0,0.0,23838,2025-03-11 12:55:00
55330845,HOT_VAULT,AERGO,154456.05413423,0.0,0.0,0.0,0.0,0.06314582243901402,,,,,154456.05413423,0.0,0.0,0.0,9753.254568990826,23838,2025-03-11 12:55:00
55330365,EXCHANGES,AERGO,8.715e-05,0.0,0.0,0.0,0.0,0.06314582243901402,,,,,8.715e-05,0.0,0.0,0.0,5.503158425560072e-06,23838,2025-03-11 12:55:00
55329955,CUSTODY,AERGO,29699.0,0.0,0.0,0.0,0.0,0.06314582243901402,,,,,29699.0,0.0,0.0,0.0,1875.3677806162775,23838,2025-03-11 12:55:00
55329329,COINMERCE,AERGO,0.0,606259.85184464,606259.85184464,0.0,0.0,0.06314582243901402,,,,,0.0,0.0,0.0,0.0,0.0,23838,2025-03-11 12:55:00
55331280,SI,AERGO,421638.887,85417.66214750001,0.0,0.0,336222.887,0.06314582243901402,,,,,421640.5491475,-1.662147500028368,-0.10495767090424239,0.0,26624.7342918855,23838,2025-03-11 12:55:00
55331154,MARKET_MAKING,AERGO,0.0,0.0,0.0,0.0,198.0,0.06314582243901402,,,,,198.0,-198.0,-12.502872842924777,0.0,0.0,23838,2025-03-11 12:55:00
55331761,YIELD_FARM,AERGO,1.0,0.0,0.0,0.0,1.0,0.06314582243901402,,,,,1.0,0.0,0.0,0.0,0.06314582243901402,23838,2025-03-11 12:55:00
55331281,SI,AERO,78361.891651,78430.97898768731,0.0,52.932642459869385,-1.110000000000582,0.5153961649721329,,,,,78429.86898768731,-120.90997914718173,-62.316539559318024,27.281280925657768,40387.4184368872,23838,2025-03-11 12:55:00
55329330,COINMERCE,AERO,0.0,50025.9334,50025.9334,0.0,0.0,0.5153961649721329,,,,,0.0,0.0,0.0,0.0,0.0,23838,2025-03-11 12:55:00
55329145,BLOX,AERO,0.0,29306.533644647356,29306.533644647356,0.0,0.0,0.5153961649721329,,,,,0.0,0.0,0.0,0.0,0.0,23838,2025-03-11 12:55:00
55330366,EXCHANGES,AEVO,8837.42022775,0.0,0.0,0.0,0.0,0.10820952334177077,,,,,8837.42022775,0.0,0.0,0.0,956.2930304157509,23838,2025-03-11 12:55:00
55329331,COINMERCE,AEVO,0.0,135578.64256975,135578.64256975,0.0,0.0,0.10820952334177077,,,,,0.0,0.0,0.0,0.0,0.0,23838,2025-03-11 12:55:00
55331762,YIELD_FARM,AEVO,419.47060206,-1457.02575684,0.0,0.0,1457.02578206,0.10820952334177077,,,,,2.5219999997716513e-05,419.47057684,45.39071117575403,0.0,45.390713904798204,23838,2025-03-11 12:55:00
55331282,SI,AEVO,126092.241,48404.73080825174,0.0,0.0,78335.001,0.10820952334177077,,,,,126739.73180825174,-647.4908082517504,-70.06467172909981,0.0,13644.381295705683,23838,2025-03-11 12:55:00
55329332,COINMERCE,AGI,0.0,53532.8783,53532.8783,0.0,0.0,,,,,,0.0,0.0,,,,23838,2025-03-11 12:55:00
55330367,EXCHANGES,AGI,3004287.09520144,0.0,0.0,0.0,0.0,,,,,,3004287.09520144,0.0,,,,23838,2025-03-11 12:55:00
55329956,CUSTODY,AGIX,49.8393171,0.0,0.0,0.0,0.0,0.21403886321787818,,,,,49.8393171,0.0,0.0,0.0,10.667550775639357,23838,2025-03-11 12:55:00
55330846,HOT_VAULT,AGIX,0.00756991,0.0,0.0,0.0,0.0,0.21403886321787818,,,,,0.00756991,0.0,0.0,0.0,0.0016202549310616481,23838,2025-03-11 12:55:00
55329333,COINMERCE,AGIX,0.0,0.0,0.0,0.0,0.0,0.21403886321787818,,,,,0.0,0.0,0.0,0.0,0.0,23838,2025-03-11 12:55:00
55331283,SI,AGIX,7.61,0.0,0.0,0.0,7.61,0.21403886321787818,,,,,7.61,0.0,0.0,0.0,1.628835749088053,23838,2025-03-11 12:55:00
55331284,SI,AGLD,17883.6196882,-1150.9669770906899,0.0,0.0,14736.6196882,0.9968582184973092,,,,,13585.652711109311,4297.966977090689,4284.46370394289,0.0,17827.433262662456,23838,2025-03-11 12:55:00
55331763,YIELD_FARM,AGLD,0.0,0.0,0.0,0.0,0.0,0.9968582184973092,,,,,0.0,0.0,0.0,0.0,0.0,23838,2025-03-11 12:55:00
55329334,COINMERCE,AGLD,0.0,13674.84021181,13674.84021181,0.0,0.0,0.9968582184973092,,,,,0.0,0.0,0.0,0.0,0.0,23838,2025-03-11 12:55:00
55329957,CUSTODY,AGLD,0.0,0.0,0.0,0.0,0.0,0.9968582184973092,,,,,0.0,0.0,0.0,0.0,0.0,23838,2025-03-11 12:55:00
55330368,EXCHANGES,AGLD,7.8e-09,0.0,0.0,0.0,0.0,0.9968582184973092,,,,,7.8e-09,0.0,0.0,0.0,7.775494104279012e-09,23838,2025-03-11 12:55:00
55329335,COINMERCE,AI,0.0,46888.564092,46888.564092,0.0,0.0,0.17175979210329326,,,,,0.0,0.0,0.0,0.0,0.0,23838,2025-03-11 12:55:00
55330369,EXCHANGES,AI,13828.11552828,0.0,0.0,0.0,0.0,0.17175979210329326,,,,,13828.11552828,0.0,0.0,0.0,2375.1142483176936,23838,2025-03-11 12:55:00
55331285,SI,AI,40114.2,-22555.06335067,0.0,-218.82469940185547,55319.0,0.17175979210329326,,,,,32763.93664933,7569.088050071852,1300.0649898918628,-37.58528487632834,6890.006652389926,23838,2025-03-11 12:55:00
55331286,SI,AI16Z,301265.01055,301559.86442851403,0.0,60.70444869995117,-6.7620000000461005,0.1770702491149819,,,,,301553.102428514,-348.79632721393136,-61.761452550161565,10.748951853687993,53345.07046771615,23838,2025-03-11 12:55:00
55329336,COINMERCE,AI16Z,0.0,301349.161557,301349.161557,0.0,0.0,0.1770702491149819,,,,,0.0,0.0,0.0,0.0,0.0,23838,2025-03-11 12:55:00
55329958,CUSTODY,AI16Z_SOL,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,,,,23838,2025-03-11 12:55:00
55329337,COINMERCE,AION,0.0,1916581.34798016,1916581.34798016,0.0,0.0,,,,,,0.0,0.0,,,,23838,2025-03-11 12:55:00
55330370,EXCHANGES,AION,1916818.68732087,0.0,0.0,0.0,0.0,,,,,,1916818.68732087,0.0,,,,23838,2025-03-11 12:55:00
